id,id.1,weight
9970,16611,1
23381,16611,1
24485,16612,1
15615,16613,1
21818,16613,1
24646,16613,1
2169,16614,1
10833,16614,1
21093,16614,1
1045,16615,1
3349,16615,1
857,16618,1
5605,16618,1
7310,16618,1
24758,16618,1
1810,16619,1
4791,16619,1
7823,16619,1
8299,16619,1
9748,16619,1
13391,16619,1
13817,16619,1
15854,16619,1
23617,16619,1
3534,16621,1
21670,16621,1
18718,16622,1
21381,16622,1
3518,16627,1
3612,16627,1
8631,16627,1
22994,16627,1
25495,16627,1
1229,16628,1
4435,16628,1
4703,16628,1
16319,16628,1
18320,16628,1
21710,16628,1
22151,16628,1
23093,16628,1
2012,16629,1
4899,16629,1
1711,16630,1
3419,16630,1
14304,16630,1
15203,16630,1
855,16631,1
5792,16631,1
6069,16631,1
13051,16631,1
8001,16632,1
9460,16632,1
13537,16632,1
16098,16632,1
22600,16632,1
11055,16633,1
13621,16633,1
15568,16633,1
17352,16633,1
18001,16633,1
21051,16633,1
23361,16633,1
2680,16635,1
10085,16635,1
10423,16635,1
11823,16635,1
24307,16635,1
8773,16636,1
10407,16636,1
13553,16636,1
15928,16636,1
4001,16638,1
7484,16638,1
10590,16638,1
18335,16638,1
13350,16639,1
88,16640,1
2111,16640,1
2745,16640,1
3792,16640,1
966,16641,1
3521,16641,1
5828,16641,1
9611,16641,1
11594,16641,1
11998,16641,1
20431,16641,1
21333,16641,1
23166,16641,1
23367,16641,1
23553,16641,1
24790,16641,1
11148,16642,1
16449,16642,1
18696,16642,1
22620,16642,1
22772,16642,1
1233,16643,1
6553,16643,1
19831,16643,1
24942,16643,1
8698,16644,1
19752,16644,1
24871,16644,1
19277,16645,1
1106,16646,1
2346,16646,1
10496,16646,1
10863,16646,1
14875,16646,1
15607,16646,1
17468,16646,1
19328,16646,1
10213,16648,1
16620,16648,1
23943,16648,1
18838,16650,1
25448,16650,1
20445,16651,1
21175,16651,1
18534,16654,1
19312,16654,1
5334,16655,1
20192,16655,1
7001,16656,1
7497,16658,1
9294,16658,1
15903,16663,1
21159,16665,1
11572,16666,1
12243,16667,1
18593,16667,1
19671,16667,1
19712,16667,1
20333,16667,1
22542,16667,1
842,16668,1
1087,16668,1
6999,16668,1
10148,16668,1
10183,16668,1
11519,16668,1
14053,16668,1
16805,16668,1
19114,16668,1
20431,16668,1
23040,16668,1
23768,16668,1
24790,16668,1
980,16670,1
1957,16670,1
5494,16670,1
7310,16670,1
7492,16670,1
13823,16670,1
18946,16670,1
23985,16670,1
3916,16671,1
1351,16672,1
7694,16672,1
12727,16672,1
23494,16672,1
4422,16676,1
22695,16677,1
628,16678,1
5693,16678,1
7631,16678,1
8330,16678,1
9964,16678,1
10175,16678,1
16732,16678,1
19497,16678,1
3698,16679,1
4407,16679,1
2187,16680,1
1981,16681,1
5808,16682,1
2182,16683,1
2483,16683,1
6407,16683,1
6972,16683,1
8439,16683,1
9025,16683,1
11663,16683,1
12089,16683,1
15353,16683,1
16683,16683,1
17109,16683,1
21175,16683,1
21971,16683,1
22212,16683,1
7410,16685,1
9372,16685,1
24718,16685,1
5194,16686,1
5665,16686,1
13851,16686,1
14675,16686,1
16141,16686,1
16247,16686,1
16755,16686,1
19192,16686,1
25195,16686,1
3449,16687,1
13510,16687,1
19822,16690,1
5090,16694,1
4780,16695,1
6236,16695,1
24837,16695,1
9853,16696,1
14029,16696,1
25131,16696,1
2290,16697,1
7641,16697,1
9774,16697,1
12070,16697,1
13543,16697,1
13741,16697,1
17492,16697,1
19708,16698,1
8269,16700,1
364,16701,1
2461,16701,1
5396,16701,1
6054,16701,1
14906,16701,1
14912,16701,1
15032,16701,1
21115,16701,1
21444,16701,1
15804,16702,1
18534,16702,1
18602,16702,1
18687,16702,1
19114,16702,1
20431,16702,1
24451,16702,1
19589,16705,1
16482,16706,1
19680,16706,1
21509,16706,1
2477,16707,1
6158,16707,1
8530,16707,1
11564,16707,1
12924,16707,1
23081,16707,1
835,16708,1
1127,16708,1
10525,16708,1
11874,16708,1
17239,16708,1
17268,16708,1
20782,16708,1
21167,16708,1
21664,16708,1
1766,16709,1
4567,16709,1
23736,16709,1
24429,16709,1
8195,16712,1
11874,16712,1
20114,16712,1
22694,16712,1
1121,16714,1
2949,16714,1
4295,16714,1
4791,16714,1
5115,16714,1
5320,16714,1
7669,16714,1
14918,16714,1
15951,16714,1
17569,16714,1
18021,16714,1
19760,16714,1
21611,16714,1
22760,16714,1
22834,16714,1
23381,16714,1
23785,16714,1
24636,16714,1
24739,16714,1
13923,16715,1
1850,16717,1
13717,16717,1
21826,16717,1
25542,16717,1
9654,16718,1
763,16720,1
4688,16720,1
5776,16720,1
7771,16720,1
12881,16720,1
13096,16720,1
17599,16720,1
18260,16720,1
20508,16720,1
22055,16720,1
24490,16720,1
833,16721,1
2921,16721,1
12454,16721,1
13045,16721,1
23084,16722,1
3577,16725,1
19491,16725,1
3525,16727,1
3642,16727,1
5317,16727,1
10749,16728,1
9666,16729,1
2687,16733,1
12821,16733,1
14582,16733,1
10216,16734,1
10409,16734,1
18836,16734,1
21262,16734,1
1032,16736,1
1315,16736,1
2700,16736,1
3245,16736,1
7721,16736,1
8595,16736,1
8974,16736,1
12842,16736,1
19680,16736,1
20590,16736,1
21808,16736,1
8002,16737,1
8561,16737,1
11001,16737,1
13492,16737,1
14019,16737,1
19073,16737,1
24287,16737,1
2023,16738,1
3064,16740,1
5586,16740,1
6349,16740,1
8936,16740,1
9243,16740,1
9248,16740,1
10748,16740,1
20343,16740,1
17629,16741,1
8353,16742,1
15549,16742,1
15607,16742,1
21120,16742,1
22522,16742,1
23915,16742,1
18919,16743,1
13076,16744,1
19966,16744,1
7840,16745,1
8286,16745,1
16104,16745,1
16537,16745,1
1939,16746,1
2863,16746,1
5233,16746,1
3991,16748,1
12868,16748,1
2840,16750,1
6297,16750,1
9469,16750,1
11092,16750,1
12117,16750,1
12813,16750,1
14602,16750,1
24713,16750,1
9945,16754,1
14200,16754,1
499,16755,1
5263,16755,1
16247,16755,1
18531,16755,1
19192,16755,1
23986,16755,1
25315,16755,1
5747,16756,1
5843,16756,1
21775,16756,1
6675,16757,1
7425,16757,1
1391,16758,1
18590,16758,1
6458,16759,1
8360,16759,1
15568,16759,1
23482,16759,1
590,16760,1
3119,16760,1
8787,16760,1
12314,16760,1
12637,16760,1
13642,16760,1
15350,16760,1
19425,16760,1
20280,16760,1
763,16762,1
7334,16763,1
13830,16763,1
19073,16763,1
22950,16763,1
431,16764,1
242,16765,1
1095,16765,1
1757,16765,1
2847,16765,1
10863,16765,1
17468,16765,1
19042,16765,1
20356,16765,1
22712,16765,1
6233,16767,1
7780,16767,1
14752,16767,1
9449,16768,1
10496,16768,1
18578,16768,1
8836,16769,1
9371,16769,1
17644,16769,1
20075,16769,1
23210,16769,1
24281,16769,1
16363,16770,1
2153,16771,1
9094,16771,1
10584,16771,1
12701,16771,1
6864,16772,1
11395,16772,1
12690,16772,1
16856,16772,1
20952,16772,1
23841,16772,1
16774,16774,1
1964,16775,1
5185,16775,1
6518,16775,1
7710,16775,1
8728,16775,1
9682,16775,1
11412,16775,1
11654,16775,1
12484,16775,1
13294,16775,1
21008,16775,1
21846,16775,1
22120,16775,1
22514,16775,1
6285,16778,1
18578,16782,1
1537,16784,1
2936,16784,1
7710,16784,1
14304,16784,1
15010,16784,1
17648,16784,1
18932,16784,1
21818,16784,1
23313,16784,1
23381,16784,1
24697,16784,1
23361,16786,1
3521,16787,1
6198,16787,1
9022,16787,1
12830,16787,1
13252,16787,1
23874,16787,1
2993,16789,1
19992,16789,1
7721,16790,1
8595,16790,1
1957,16791,1
3321,16791,1
6119,16791,1
7310,16791,1
11737,16791,1
12976,16791,1
14855,16791,1
17854,16791,1
20692,16791,1
22231,16791,1
23729,16791,1
23985,16791,1
25076,16791,1
2027,16792,1
994,16793,1
6890,16793,1
9189,16793,1
22730,16793,1
2004,16794,1
19000,16794,1
19671,16794,1
24817,16794,1
25167,16794,1
8078,16795,1
16504,16795,1
21262,16795,1
23385,16795,1
2411,16797,1
19059,16797,1
24570,16798,1
5420,16799,1
705,16800,1
6561,16800,1
14717,16800,1
16711,16800,1
19002,16800,1
19441,16800,1
19891,16800,1
20642,16800,1
21092,16800,1
23508,16801,1
5658,16802,1
6283,16802,1
17565,16802,1
20989,16802,1
21094,16802,1
23234,16803,1
15263,16804,1
842,16805,1
10148,16805,1
13721,16805,1
15552,16805,1
17284,16805,1
19114,16805,1
20431,16805,1
24790,16805,1
609,16806,1
7840,16807,1
11382,16807,1
16429,16813,1
17843,16813,1
13738,16814,1
1711,16816,1
3044,16816,1
3419,16816,1
19101,16816,1
25198,16816,1
772,16818,1
2678,16818,1
5232,16818,1
6222,16818,1
6666,16818,1
9181,16818,1
9892,16818,1
9949,16818,1
12529,16818,1
13112,16818,1
13294,16818,1
13379,16818,1
14732,16818,1
16775,16818,1
17074,16818,1
17532,16818,1
17749,16818,1
18752,16818,1
18784,16818,1
20576,16818,1
23811,16818,1
21566,16819,1
4301,16821,1
16063,16822,1
22991,16822,1
8004,16823,1
12315,16823,1
13215,16823,1
13285,16823,1
23361,16823,1
23120,16825,1
2609,16827,1
13563,16827,1
17048,16827,1
21396,16827,1
24549,16827,1
25348,16827,1
916,16830,1
3384,16830,1
4865,16830,1
8138,16830,1
9003,16830,1
10451,16830,1
11663,16830,1
11828,16830,1
12550,16830,1
16506,16830,1
17934,16830,1
20268,16830,1
21175,16830,1
1127,16831,1
5244,16831,1
12507,16831,1
15565,16831,1
18311,16831,1
20990,16831,1
21664,16831,1
22120,16831,1
7310,16833,1
10701,16833,1
11322,16833,1
12976,16833,1
14072,16833,1
17329,16833,1
20692,16833,1
22946,16833,1
25076,16833,1
8177,16834,1
10765,16834,1
12847,16834,1
17075,16834,1
25147,16834,1
25230,16834,1
857,16840,1
6037,16840,1
9656,16840,1
9956,16840,1
10927,16840,1
19518,16840,1
6096,16841,1
21237,16844,1
17435,16845,1
20453,16845,1
1850,16847,1
3748,16847,1
11311,16847,1
18773,16847,1
19677,16847,1
22955,16847,1
23977,16847,1
24688,16847,1
3905,16850,1
8195,16850,1
12035,16850,1
16677,16851,1
19439,16851,1
13929,16852,1
24709,16852,1
1209,16854,1
15700,16854,1
599,16855,1
10700,16855,1
12632,16855,1
4917,16856,1
12077,16856,1
23607,16856,1
23841,16856,1
24084,16856,1
24163,16856,1
3644,16857,1
10936,16857,1
11490,16857,1
17749,16857,1
18781,16857,1
23952,16857,1
5532,16860,1
8517,16860,1
20039,16860,1
9826,16862,1
18062,16862,1
11654,16864,1
12957,16864,1
16343,16864,1
21846,16864,1
25287,16864,1
17471,16865,1
2645,16866,1
5526,16866,1
11921,16866,1
12906,16866,1
10239,16867,1
16700,16867,1
24956,16867,1
468,16869,1
2680,16869,1
10244,16869,1
18344,16869,1
15569,16870,1
3017,16871,1
5415,16871,1
8614,16871,1
19551,16871,1
21510,16872,1
352,16873,1
764,16873,1
4201,16873,1
23025,16873,1
1688,16874,1
2457,16874,1
4567,16874,1
7840,16874,1
9372,16874,1
9817,16874,1
10441,16874,1
11141,16874,1
15227,16874,1
17129,16874,1
21719,16874,1
21818,16874,1
21933,16874,1
22409,16874,1
23736,16874,1
23829,16874,1
24933,16874,1
966,16876,1
3642,16876,1
4874,16876,1
8078,16876,1
8657,16876,1
9382,16876,1
10511,16876,1
14138,16876,1
16038,16876,1
17437,16876,1
19531,16876,1
20762,16876,1
23377,16876,1
1928,16878,1
16409,16878,1
17497,16878,1
19114,16878,1
20431,16878,1
22599,16878,1
24442,16878,1
2680,16879,1
17129,16881,1
19992,16881,1
23708,16881,1
13424,16882,1
182,16884,1
2477,16884,1
3064,16884,1
3445,16884,1
6158,16884,1
6969,16884,1
8413,16884,1
11946,16884,1
14957,16884,1
16245,16884,1
16707,16884,1
17131,16884,1
18280,16884,1
20845,16884,1
4793,16886,1
769,16888,1
1460,16888,1
9474,16888,1
24298,16888,1
25449,16888,1
23813,16889,1
1171,16890,1
2351,16890,1
3681,16890,1
8570,16890,1
9066,16890,1
9900,16890,1
11919,16890,1
14002,16890,1
22948,16890,1
23996,16890,1
111,16892,1
9682,16892,1
9865,16892,1
10615,16892,1
16343,16892,1
22886,16892,1
24694,16892,1
4024,16893,1
4562,16893,1
4865,16893,1
5232,16893,1
5851,16893,1
6514,16893,1
6557,16893,1
8653,16893,1
9003,16893,1
9469,16893,1
9638,16893,1
10796,16893,1
11092,16893,1
16830,16893,1
18346,16893,1
19257,16893,1
19408,16893,1
20268,16893,1
22777,16893,1
24713,16893,1
327,16895,1
2365,16895,1
4511,16895,1
7706,16895,1
8530,16895,1
8801,16895,1
13738,16895,1
14317,16895,1
14659,16895,1
17329,16895,1
17348,16895,1
17513,16895,1
19743,16895,1
20759,16895,1
22946,16895,1
25370,16895,1
749,16896,1
11403,16896,1
13215,16896,1
21051,16896,1
21423,16896,1
1309,16897,1
6682,16897,1
21253,16897,1
23305,16897,1
8949,16898,1
24470,16898,1
13229,16900,1
1435,16901,1
6000,16903,1
15,16904,1
79,16904,1
1952,16904,1
4072,16904,1
23381,16905,1
2661,16907,1
4964,16907,1
8309,16907,1
9469,16907,1
11092,16907,1
14084,16907,1
14602,16907,1
15585,16907,1
21622,16907,1
23361,16907,1
10211,16908,1
18282,16908,1
25062,16908,1
19729,16910,1
901,16912,1
3384,16912,1
5247,16912,1
5507,16912,1
6037,16912,1
6283,16912,1
8595,16912,1
8636,16912,1
9956,16912,1
9969,16912,1
10048,16912,1
13279,16912,1
14232,16912,1
17109,16912,1
20075,16912,1
20445,16912,1
21223,16912,1
21336,16912,1
22706,16912,1
120,16914,1
6114,16914,1
10713,16914,1
17053,16914,1
18086,16914,1
18689,16914,1
21509,16914,1
23779,16914,1
24642,16914,1
7631,16915,1
9964,16915,1
12077,16915,1
16732,16915,1
19497,16915,1
20273,16915,1
13126,16917,1
20324,16918,1
2247,16919,1
3979,16919,1
4769,16919,1
11709,16919,1
12545,16919,1
19729,16919,1
24474,16919,1
10792,16922,1
3614,16923,1
6621,16923,1
16225,16923,1
8784,16924,1
13384,16926,1
1648,16927,1
5918,16927,1
12234,16927,1
14970,16927,1
15981,16927,1
7232,16928,1
8485,16928,1
1175,16929,1
3341,16929,1
6236,16929,1
12507,16929,1
12840,16929,1
14471,16929,1
15565,16929,1
16140,16929,1
18294,16929,1
18539,16929,1
20652,16929,1
20848,16929,1
20990,16929,1
22219,16929,1
23291,16929,1
2998,16930,1
6317,16930,1
13716,16930,1
3297,16931,1
4024,16931,1
4221,16931,1
7956,16931,1
9638,16931,1
10796,16931,1
12021,16931,1
12635,16931,1
14711,16931,1
14915,16931,1
16893,16931,1
17313,16931,1
18346,16931,1
18584,16931,1
19408,16931,1
22488,16931,1
22813,16931,1
24713,16931,1
8004,16932,1
8699,16932,1
9893,16932,1
11791,16932,1
13073,16932,1
14457,16932,1
18773,16932,1
19033,16932,1
21454,16932,1
23361,16932,1
24753,16932,1
2365,16933,1
3364,16933,1
6448,16933,1
9246,16933,1
10215,16933,1
17329,16933,1
19109,16933,1
19749,16933,1
19914,16933,1
23705,16933,1
8078,16934,1
10187,16934,1
16195,16934,1
738,16935,1
818,16935,1
1154,16935,1
8078,16935,1
10493,16935,1
10511,16935,1
14138,16935,1
15328,16935,1
16504,16935,1
17872,16935,1
20542,16935,1
22742,16935,1
23385,16935,1
23529,16935,1
24692,16935,1
9411,16936,1
1366,16937,1
2079,16938,1
3735,16938,1
10187,16938,1
19086,16938,1
6276,16939,1
12550,16941,1
2057,16942,1
3998,16945,1
4031,16945,1
4672,16945,1
9129,16945,1
10547,16945,1
12976,16945,1
18790,16945,1
22551,16945,1
24995,16945,1
9021,16946,1
13674,16946,1
16326,16946,1
17957,16946,1
25502,16946,1
4038,16947,1
6347,16947,1
11828,16947,1
14097,16947,1
17934,16947,1
21175,16947,1
22231,16947,1
25372,16947,1
17351,16948,1
19640,16949,1
22511,16949,1
17844,16951,1
3860,16952,1
1022,16953,1
3978,16953,1
7407,16953,1
7949,16953,1
13599,16953,1
13974,16953,1
14626,16953,1
15973,16953,1
17623,16953,1
19153,16953,1
19244,16953,1
24065,16953,1
1564,16954,1
17784,16954,1
13750,16955,1
20364,16955,1
23361,16955,1
23482,16955,1
24266,16956,1
2551,16957,1
9853,16957,1
16696,16957,1
22471,16957,1
23861,16957,1
3733,16962,1
15086,16962,1
177,16963,1
1920,16963,1
6167,16963,1
8215,16963,1
14226,16963,1
17325,16963,1
18087,16963,1
18558,16963,1
19278,16963,1
20946,16963,1
5180,16964,1
6656,16964,1
8287,16964,1
13885,16964,1
23981,16964,1
24580,16964,1
21818,16965,1
21933,16965,1
2157,16966,1
23172,16966,1
17521,16967,1
275,16968,1
4079,16968,1
5673,16968,1
7335,16968,1
20039,16968,1
20166,16968,1
22627,16968,1
23860,16968,1
3856,16969,1
8532,16969,1
9003,16969,1
11412,16969,1
12484,16969,1
17137,16969,1
21120,16969,1
21210,16969,1
23301,16969,1
13321,16971,1
15071,16971,1
15605,16971,1
16148,16971,1
2163,16972,1
3671,16973,1
14213,16973,1
16547,16973,1
16801,16973,1
1950,16974,1
15711,16974,1
24929,16974,1
25434,16974,1
13061,16975,1
16922,16975,1
17199,16975,1
6414,16976,1
14827,16976,1
17448,16976,1
18176,16976,1
18666,16976,1
5231,16977,1
6666,16977,1
10902,16977,1
11654,16977,1
11885,16977,1
13175,16977,1
13233,16977,1
17074,16977,1
17657,16977,1
18784,16977,1
19423,16977,1
21850,16977,1
22712,16977,1
9603,16978,1
10422,16978,1
17562,16978,1
21521,16978,1
13317,16980,1
25413,16980,1
23143,16981,1
8159,16982,1
21791,16982,1
1127,16983,1
11874,16983,1
18016,16983,1
560,16984,1
10482,16984,1
21003,16984,1
25434,16985,1
3044,16986,1
5232,16986,1
6331,16986,1
8728,16986,1
12062,16986,1
14315,16986,1
21846,16986,1
15172,16987,1
3226,16988,1
20170,16988,1
2092,16991,1
5427,16991,1
6404,16991,1
11782,16991,1
14156,16991,1
19309,16991,1
22634,16991,1
2639,16992,1
3521,16992,1
4244,16992,1
5528,16992,1
5885,16992,1
6198,16992,1
6732,16992,1
8018,16992,1
8347,16992,1
8691,16992,1
8936,16992,1
9248,16992,1
10461,16992,1
11873,16992,1
13252,16992,1
15652,16992,1
17448,16992,1
17497,16992,1
19114,16992,1
19682,16992,1
20431,16992,1
20845,16992,1
21051,16992,1
23149,16992,1
24281,16992,1
24790,16992,1
25424,16992,1
272,16994,1
4309,16994,1
11075,16994,1
13349,16994,1
20776,16994,1
3612,16995,1
10900,16995,1
22144,16995,1
22994,16995,1
8465,16997,1
11172,16998,1
5728,16999,1
6552,16999,1
7097,16999,1
7349,16999,1
11466,16999,1
12142,16999,1
7886,17001,1
18530,17002,1
23732,17002,1
24216,17002,1
10123,17003,1
10441,17003,1
14064,17003,1
14893,17003,1
23687,17003,1
15480,17005,1
18044,17005,1
16321,17007,1
18784,17007,1
21051,17007,1
3521,17008,1
10461,17008,1
11328,17008,1
1944,17009,1
7276,17009,1
7947,17009,1
18195,17009,1
24355,17009,1
7886,17012,1
20447,17012,1
5589,17013,1
17784,17013,1
24111,17014,1
2128,17015,1
2543,17015,1
24354,17015,1
21545,17017,1
507,17018,1
668,17018,1
5162,17018,1
9103,17018,1
9483,17018,1
9617,17018,1
12847,17018,1
2601,17020,1
9022,17021,1
10599,17021,1
13252,17021,1
17022,17022,1
4509,17023,1
8439,17023,1
10072,17023,1
10187,17023,1
15353,17023,1
22641,17023,1
22952,17023,1
1109,17024,1
2487,17024,1
6236,17024,1
24109,17024,1
6198,17025,1
7727,17025,1
7771,17025,1
9022,17025,1
10461,17025,1
18140,17025,1
19682,17025,1
23361,17025,1
1064,17026,1
1365,17026,1
1711,17026,1
2167,17026,1
2332,17026,1
3819,17026,1
6829,17026,1
6841,17026,1
7566,17026,1
7944,17026,1
12559,17026,1
13112,17026,1
13249,17026,1
18160,17026,1
19101,17026,1
19220,17026,1
19496,17026,1
20928,17026,1
593,17028,1
1022,17028,1
2487,17028,1
9191,17028,1
15185,17028,1
22975,17028,1
23038,17028,1
24017,17028,1
24111,17028,1
7780,17030,1
5465,17031,1
6300,17031,1
4807,17032,1
14659,17032,1
15615,17034,1
20910,17034,1
3206,17035,1
13327,17035,1
15596,17035,1
22105,17035,1
55,17037,1
756,17037,1
14368,17038,1
17257,17038,1
17521,17038,1
23361,17038,1
2491,17041,1
4534,17041,1
7060,17041,1
10120,17041,1
11216,17041,1
11564,17041,1
14092,17041,1
16702,17041,1
17497,17041,1
19114,17041,1
20431,17041,1
23472,17041,1
24790,17041,1
25206,17041,1
4105,17043,1
9204,17044,1
19785,17045,1
3642,17047,1
9177,17047,1
9382,17047,1
10876,17047,1
22709,17047,1
23667,17047,1
2644,17048,1
22917,17048,1
8928,17050,1
6767,17051,1
14605,17052,1
17707,17052,1
24335,17052,1
120,17053,1
868,17054,1
19964,17054,1
813,17056,1
2998,17056,1
13817,17060,1
21093,17060,1
22432,17060,1
7455,17061,1
110,17062,1
11490,17062,1
17749,17062,1
7255,17064,1
17445,17064,1
20264,17064,1
21725,17064,1
23806,17064,1
19985,17066,1
20999,17066,1
468,17067,1
3642,17067,1
4503,17067,1
20762,17067,1
169,17068,1
10413,17068,1
641,17069,1
6286,17069,1
21690,17069,1
22946,17069,1
11782,17070,1
13897,17070,1
14557,17070,1
16140,17070,1
19052,17070,1
3642,17071,1
10187,17071,1
11264,17071,1
16195,17071,1
20327,17072,1
7710,17074,1
9702,17074,1
11412,17074,1
11654,17074,1
15760,17074,1
18484,17074,1
21008,17074,1
21766,17074,1
21850,17074,1
24697,17074,1
5162,17075,1
8177,17075,1
11803,17075,1
13037,17075,1
15833,17075,1
16670,17075,1
17188,17075,1
18946,17075,1
2181,17076,1
6999,17076,1
10183,17076,1
13928,17076,1
15580,17076,1
16049,17076,1
12635,17077,1
15025,17077,1
2552,17078,1
10187,17078,1
17071,17078,1
22557,17078,1
8294,17079,1
10623,17079,1
22091,17079,1
24470,17079,1
839,17080,1
10142,17080,1
2023,17082,1
482,17085,1
14097,17085,1
22231,17085,1
22611,17085,1
11703,17086,1
2133,17087,1
2472,17087,1
2553,17087,1
5700,17087,1
5789,17087,1
9729,17087,1
11772,17087,1
12740,17087,1
16620,17087,1
23801,17087,1
19420,17088,1
3925,17089,1
477,17090,1
5391,17090,1
5529,17090,1
8595,17090,1
10048,17090,1
15568,17090,1
20623,17090,1
21157,17090,1
21182,17091,1
24347,17092,1
20426,17094,1
468,17096,1
4503,17096,1
8754,17096,1
10036,17096,1
14700,17096,1
16195,17096,1
20762,17096,1
21247,17096,1
21458,17096,1
5488,17097,1
14983,17097,1
15412,17099,1
18902,17099,1
20990,17099,1
23533,17099,1
25182,17099,1
12755,17101,1
22695,17102,1
715,17104,1
2954,17104,1
19205,17104,1
19671,17104,1
12056,17108,1
12232,17108,1
19110,17108,1
6165,17109,1
9211,17109,1
9357,17109,1
10965,17109,1
11663,17109,1
14821,17109,1
16683,17109,1
18127,17109,1
21175,17109,1
21945,17109,1
21971,17109,1
24208,17109,1
24320,17109,1
25265,17109,1
5875,17110,1
6582,17110,1
8269,17110,1
10307,17110,1
10552,17110,1
12914,17110,1
13916,17110,1
14757,17110,1
15964,17110,1
18274,17110,1
21337,17110,1
1147,17111,1
14559,17111,1
19858,17111,1
20472,17111,1
24178,17111,1
2474,17112,1
2976,17112,1
4515,17112,1
7840,17113,1
13070,17113,1
14912,17113,1
16807,17113,1
17199,17113,1
22540,17113,1
512,17115,1
7771,17115,1
8138,17115,1
9003,17115,1
11042,17115,1
15225,17115,1
15708,17115,1
16506,17115,1
16830,17115,1
23015,17115,1
25224,17115,1
1615,17116,1
1820,17116,1
12498,17116,1
13747,17116,1
4931,17118,1
15569,17118,1
1347,17120,1
55,17122,1
7780,17122,1
1506,17123,1
8038,17123,1
15568,17123,1
17470,17123,1
22046,17123,1
24433,17123,1
272,17124,1
2649,17124,1
4116,17124,1
5875,17124,1
8226,17124,1
11247,17124,1
13118,17124,1
13422,17124,1
14757,17124,1
15964,17124,1
21237,17124,1
23736,17124,1
23811,17124,1
21720,17125,1
468,17126,1
1189,17126,1
5728,17126,1
12190,17126,1
12951,17126,1
18129,17126,1
7163,17128,1
6582,17129,1
25434,17129,1
1914,17130,1
6158,17131,1
8884,17131,1
10804,17131,1
12924,17131,1
24790,17131,1
5107,17133,1
4954,17135,1
15607,17135,1
22712,17135,1
3244,17137,1
7149,17137,1
8794,17137,1
10062,17137,1
13621,17137,1
18001,17137,1
20522,17137,1
21051,17137,1
21333,17137,1
23361,17137,1
25433,17137,1
4386,17138,1
5598,17138,1
8131,17138,1
17698,17138,1
20168,17138,1
1236,17140,1
5535,17140,1
6830,17140,1
7438,17140,1
7645,17140,1
9116,17140,1
9327,17140,1
11128,17140,1
12060,17140,1
16321,17140,1
17750,17140,1
19296,17140,1
22977,17140,1
23381,17140,1
24447,17140,1
8925,17142,1
9331,17142,1
3116,17144,1
3642,17144,1
6732,17144,1
10718,17144,1
11264,17144,1
11552,17144,1
15394,17144,1
20431,17144,1
21140,17144,1
24790,17144,1
365,17145,1
1310,17145,1
3861,17145,1
9022,17145,1
10713,17145,1
11572,17145,1
14130,17145,1
18561,17145,1
21051,17145,1
21216,17145,1
22160,17145,1
22987,17145,1
25045,17145,1
877,17146,1
4359,17146,1
15164,17146,1
12880,17147,1
13747,17148,1
17116,17148,1
17453,17148,1
8038,17149,1
10624,17149,1
17123,17149,1
17960,17149,1
18062,17149,1
20454,17149,1
21286,17149,1
21949,17149,1
24873,17149,1
5322,17150,1
8246,17150,1
11096,17150,1
17650,17150,1
18516,17150,1
20280,17150,1
20795,17150,1
20974,17150,1
23956,17150,1
24318,17150,1
24869,17150,1
15964,17153,1
23708,17153,1
4328,17154,1
14513,17154,1
9766,17159,1
11395,17161,1
4258,17162,1
19073,17162,1
19418,17162,1
21578,17162,1
1095,17163,1
15024,17164,1
79,17165,1
15301,17165,1
20156,17165,1
1162,17167,1
1188,17167,1
5094,17167,1
17216,17167,1
20250,17167,1
22907,17167,1
25045,17167,1
8736,17168,1
11832,17168,1
16922,17168,1
17623,17168,1
19410,17168,1
23779,17168,1
24503,17168,1
6675,17169,1
5185,17171,1
6331,17171,1
6518,17171,1
6582,17171,1
6656,17171,1
9683,17171,1
11654,17171,1
16143,17171,1
16343,17171,1
17129,17171,1
18217,17171,1
21337,17171,1
21475,17171,1
21846,17171,1
22311,17171,1
7619,17172,1
15565,17173,1
18235,17173,1
1022,17175,1
757,17176,1
8936,17176,1
9536,17176,1
10120,17176,1
16409,17176,1
21051,17176,1
22599,17176,1
24790,17176,1
291,17177,1
707,17177,1
3922,17177,1
4647,17177,1
5747,17177,1
9094,17177,1
9533,17177,1
11569,17177,1
11642,17177,1
12545,17177,1
141,17178,1
14021,17178,1
14384,17178,1
20941,17178,1
21175,17178,1
1767,17179,1
4224,17179,1
5986,17179,1
7403,17179,1
12301,17179,1
13422,17179,1
14757,17179,1
18228,17179,1
20099,17179,1
22519,17179,1
22840,17179,1
23736,17179,1
14039,17180,1
6256,17181,1
2355,17186,1
20092,17186,1
551,17187,1
1850,17187,1
10538,17187,1
11582,17187,1
13717,17187,1
20945,17187,1
5090,17188,1
5494,17188,1
14569,17188,1
15833,17188,1
24015,17188,1
24307,17188,1
3735,17189,1
10187,17189,1
10499,17189,1
23666,17190,1
17191,17191,1
15478,17193,1
2386,17194,1
7726,17194,1
1994,17195,1
2369,17195,1
15615,17195,1
22007,17195,1
24625,17195,1
508,17197,1
665,17197,1
1997,17197,1
10244,17197,1
15340,17197,1
569,17198,1
1520,17198,1
6707,17198,1
10225,17198,1
4154,17199,1
11163,17199,1
6863,17202,1
10208,17202,1
